LGA_CODE23,LGA_NAME23,STE_NAME21,slug,cent_lat,cent_lon,month,n_1970_1995,n_1995_2020
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Jan,205,313
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Feb,163,232
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Mar,118,184
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Apr,22,49
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,May,0,2
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Jun,0,0
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Jul,0,0
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Aug,0,0
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Sep,0,2
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Oct,4,31
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Nov,51,93
10050,Albury,New South Wales,albury,-36.026543298334474,146.97053845978564,Dec,153,205
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Jan,115,137
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Feb,37,70
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Mar,44,41
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Apr,35,24
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,May,8,11
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Jun,0,1
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Jul,5,6
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Aug,18,42
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Sep,106,136
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Oct,178,174
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Nov,170,146
10180,Armidale,New South Wales,armidale,-30.36712590691271,151.8985878768759,Dec,193,130
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Jan,83,92
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Feb,34,43
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Mar,22,30
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Apr,28,16
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,May,16,27
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Jun,5,11
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Jul,16,30
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Aug,77,100
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Sep,155,141
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Oct,168,179
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Nov,129,144
10250,Ballina,New South Wales,ballina,-28.85285289812915,153.4861879062652,Dec,147,134
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Jan,152,283
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Feb,119,172
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Mar,51,95
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Apr,10,29
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,May,0,1
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Jun,0,0
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Jul,0,0
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Aug,5,6
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Sep,23,60
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Oct,61,121
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Nov,91,161
10300,Balranald,New South Wales,balranald,-33.949197955314915,143.61375005889118,Dec,162,225
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Jan,190,250
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Feb,104,129
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Mar,98,71
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Apr,39,33
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,May,3,5
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Jun,0,0
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Jul,0,0
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Aug,3,0
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Sep,15,27
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Oct,66,99
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Nov,92,142
10470,Bathurst,New South Wales,bathurst,-33.429470543225584,149.52602862461654,Dec,241,220
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Jan,60,64
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Feb,29,50
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Mar,45,45
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Apr,74,67
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,May,50,75
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Jun,18,33
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Jul,44,54
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Aug,106,124
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Sep,129,145
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Oct,125,127
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Nov,77,90
10500,Bayside (NSW),New South Wales,bayside_nsw,-33.949530177582986,151.16711936934217,Dec,108,88
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Jan,137,157
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Feb,109,82
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Mar,58,68
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Apr,36,33
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,May,7,7
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Jun,2,4
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Jul,5,9
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Aug,33,51
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Sep,94,131
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Oct,145,152
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Nov,109,134
10550,Bega Valley,New South Wales,bega_valley,-36.82454981095294,149.71771142829812,Dec,128,136
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Jan,61,72
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Feb,27,36
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Mar,12,19
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Apr,15,6
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,May,5,4
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Jun,0,1
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Jul,13,7
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Aug,88,93
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Sep,229,182
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Oct,244,184
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Nov,160,140
10600,Bellingen,New South Wales,bellingen,-30.40381664225192,152.72855427050052,Dec,134,95
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Jan,182,331
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Feb,128,245
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Mar,72,157
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Apr,11,27
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,May,0,1
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Jun,0,0
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Jul,0,0
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Aug,0,0
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Sep,0,12
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Oct,14,66
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Nov,63,135
10650,Berrigan,New South Wales,berrigan,-35.73428305603392,145.71110661738155,Dec,147,236
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Jan,118,138
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Feb,70,73
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Mar,46,37
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Apr,20,34
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,May,4,11
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Jun,0,2
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Jul,0,14
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Aug,29,46
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Sep,109,121
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Oct,168,180
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Nov,128,144
10750,Blacktown,New South Wales,blacktown,-33.74092968930953,150.8640793127932,Dec,183,152
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Jan,189,297
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Feb,102,199
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Mar,71,128
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Apr,6,34
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,May,0,1
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Jun,0,0
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Jul,0,0
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Aug,0,0
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Sep,3,31
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Oct,25,100
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Nov,70,160
10800,Bland,New South Wales,bland,-33.894459271865955,146.9607636138015,Dec,185,226
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Jan,201,266
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Feb,120,162
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Mar,97,95
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Apr,37,42
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,May,2,2
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Jun,0,0
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Jul,0,0
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Aug,2,0
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Sep,7,15
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Oct,41,82
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Nov,77,127
10850,Blayney,New South Wales,blayney,-33.59431703416667,149.14205399413947,Dec,235,217
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Jan,126,155
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Feb,70,74
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Mar,48,40
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Apr,25,25
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,May,1,4
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Jun,0,0
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Jul,0,4
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Aug,15,22
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Sep,81,108
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Oct,146,193
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Nov,139,163
10900,Blue Mountains,New South Wales,blue_mountains,-33.697464710624374,150.41114125977214,Dec,218,170
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Jan,163,274
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Feb,67,167
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Mar,41,91
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Apr,5,26
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,May,0,3
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Jun,0,0
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Jul,0,1
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Aug,2,4
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Sep,13,60
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Oct,49,129
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Nov,72,195
10950,Bogan,New South Wales,bogan,-31.53661433325745,146.8668236606617,Dec,190,275
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Jan,160,247
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Feb,65,149
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Mar,30,60
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Apr,3,11
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,May,0,0
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Jun,0,0
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Jul,0,0
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Aug,1,9
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Sep,18,78
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Oct,67,145
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Nov,105,197
11150,Bourke,New South Wales,bourke,-29.909422759068136,145.35709370239059,Dec,204,278
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Jan,165,235
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Feb,60,133
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Mar,37,60
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Apr,5,11
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,May,0,1
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Jun,0,0
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Jul,0,2
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Aug,0,6
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Sep,21,81
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Oct,59,150
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Nov,94,204
11200,Brewarrina,New South Wales,brewarrina,-29.789185815447652,146.96211387524406,Dec,236,267
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Jan,149,240
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Feb,93,132
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Mar,48,67
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Apr,14,26
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,May,1,3
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Jun,0,0
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Jul,1,4
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Aug,12,22
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Sep,48,87
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Oct,81,131
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Nov,113,166
11250,Broken Hill,New South Wales,broken_hill,-31.944029351601454,141.47927210076833,Dec,180,209
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Jan,111,133
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Feb,69,64
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Mar,49,35
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Apr,31,41
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,May,10,19
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Jun,0,3
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Jul,3,17
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Aug,31,59
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Sep,109,127
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Oct,167,181
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Nov,118,135
11300,Burwood,New South Wales,burwood,-33.88368580307323,151.1031527755109,Dec,169,146
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Jan,55,77
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Feb,23,48
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Mar,25,30
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Apr,35,21
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,May,21,34
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Jun,11,20
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Jul,28,43
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Aug,97,106
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Sep,162,154
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Oct,168,157
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Nov,118,138
11350,Byron,New South Wales,byron,-28.604125907608417,153.48247312408122,Dec,134,122
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Jan,190,274
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Feb,105,174
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Mar,92,88
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Apr,21,35
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,May,3,1
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Jun,0,0
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Jul,0,0
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Aug,1,0
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Sep,7,19
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Oct,47,86
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Nov,83,139
11400,Cabonne,New South Wales,cabonne,-33.15259272011757,148.75383240241186,Dec,235,227
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Jan,129,144
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Feb,67,74
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Mar,50,38
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Apr,21,37
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,May,3,15
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Jun,0,3
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Jul,1,13
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Aug,21,36
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Sep,94,116
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Oct,165,180
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Nov,128,151
11450,Camden,New South Wales,camden,-34.00883162974882,150.72419927378954,Dec,185,156
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Jan,120,143
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Feb,62,73
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Mar,51,40
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Apr,30,38
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,May,5,15
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Jun,0,3
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Jul,1,13
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Aug,24,41
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Sep,100,123
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Oct,166,178
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Nov,127,143
11500,Campbelltown (NSW),New South Wales,campbelltown_nsw,-34.083396646775306,150.84586663070345,Dec,179,152
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Jan,108,129
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Feb,63,63
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Mar,47,33
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Apr,34,42
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,May,14,20
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Jun,0,3
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Jul,5,18
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Aug,44,63
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Sep,119,129
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Oct,168,172
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Nov,112,135
11520,Canada Bay,New South Wales,canada_bay,-33.85349889269405,151.1148234747839,Dec,167,139
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Jan,112,126
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Feb,66,64
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Mar,51,38
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Apr,35,44
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,May,13,22
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Jun,0,3
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Jul,3,17
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Aug,37,60
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Sep,113,126
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Oct,162,178
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Nov,114,134
11570,Canterbury-Bankstown,New South Wales,canterbury_bankstown,-33.9235089598099,151.0373220673211,Dec,164,145
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Jan,171,304
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Feb,93,187
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Mar,67,106
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Apr,6,31
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,May,0,1
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Jun,0,0
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Jul,0,0
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Aug,1,4
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Sep,13,47
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Oct,45,111
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Nov,75,159
11600,Carrathool,New South Wales,carrathool,-33.607596062185856,145.49499147758146,Dec,164,242
11650,Central Coast (NSW),New South Wales,central_coast_nsw,-33.30782407414729,151.28554624289475,Jan,102,132
11650,Central Coast (NSW),New South Wales,central_coast_nsw,-33.30782407414729,151.28554624289475,Feb,60,66
11650,Central Coast (NSW),New South Wales,central_coast_nsw,-33.30782407414729,151.28554624289475,Mar,40,32
11650,Central Coast (NSW),New South Wales,central_coast_nsw,-33.30782407414729,151.28554624289475,Apr,29,36
11650,Central Coast (NSW),New South Wales,central_coast_nsw,-33.30782407414729,151.28554624289475,May,8,14
11650,Central Coast (NSW),New South Wales,central_coast_nsw,-33.30782407414729,151.28554624289475,Jun,0,3
11650,Central Coast (NSW),New South Wales,central_coast_nsw,-33.30782407414729,151.28554624289475,Jul,4,13
